id,bpm,timestamp,human_readable
3472,120.0,1617559058,04/04/2021 13:57:38
3473,119.0,1617559059,04/04/2021 13:57:39
3474,112.0,1617559079,04/04/2021 13:57:59
3475,112.0,1617559095,04/04/2021 13:58:15
3476,114.0,1617559096,04/04/2021 13:58:16
3477,102.0,1617559134,04/04/2021 13:58:54
3478,101.0,1617559136,04/04/2021 13:58:56
3479,101.0,1617559138,04/04/2021 13:58:58
3480,101.0,1617559139,04/04/2021 13:58:59
3481,96.0,1617559200,04/04/2021 14:00:00
3482,93.0,1617559214,04/04/2021 14:00:14
3483,92.0,1617559214,04/04/2021 14:00:14
3484,92.0,1617559215,04/04/2021 14:00:15
3485,91.0,1617559219,04/04/2021 14:00:19
3486,90.0,1617559231,04/04/2021 14:00:31
3487,83.0,1617559259,04/04/2021 14:00:59
3488,71.0,1617559314,04/04/2021 14:01:54
3489,70.0,1617559357,04/04/2021 14:02:37
3490,69.0,1617559358,04/04/2021 14:02:38
3491,68.0,1617559360,04/04/2021 14:02:40
3492,68.0,1617559361,04/04/2021 14:02:41
3493,67.0,1617559379,04/04/2021 14:02:59
3494,67.0,1617559385,04/04/2021 14:03:05
3495,69.0,1617559403,04/04/2021 14:03:23
3496,69.0,1617559404,04/04/2021 14:03:24
3497,95.0,1617559425,04/04/2021 14:03:45
3498,96.0,1617559426,04/04/2021 14:03:46
3499,107.0,1617559439,04/04/2021 14:03:59
3500,108.0,1617559441,04/04/2021 14:04:01
3501,109.0,1617559447,04/04/2021 14:04:07
3502,129.0,1617559467,04/04/2021 14:04:27
3503,129.0,1617559469,04/04/2021 14:04:29
3504,128.0,1617559474,04/04/2021 14:04:34
3505,129.0,1617559478,04/04/2021 14:04:38
3506,129.0,1617559479,04/04/2021 14:04:39
3507,130.0,1617559480,04/04/2021 14:04:40
3508,134.0,1617559497,04/04/2021 14:04:57
3509,134.0,1617559498,04/04/2021 14:04:58
3510,129.0,1617559557,04/04/2021 14:05:57
3511,130.0,1617559559,04/04/2021 14:05:59
3512,132.0,1617559567,04/04/2021 14:06:07
3513,138.0,1617559601,04/04/2021 14:06:41
3514,137.0,1617559601,04/04/2021 14:06:41
3515,134.0,1617559617,04/04/2021 14:06:57
3516,133.0,1617559618,04/04/2021 14:06:58
3517,132.0,1617559621,04/04/2021 14:07:01
3518,132.0,1617559622,04/04/2021 14:07:02
3519,131.0,1617559624,04/04/2021 14:07:04
3520,130.0,1617559625,04/04/2021 14:07:05
3521,128.0,1617559626,04/04/2021 14:07:06
3522,127.0,1617559627,04/04/2021 14:07:07
3523,126.0,1617559651,04/04/2021 14:07:31
3524,127.0,1617559653,04/04/2021 14:07:33
3525,128.0,1617559654,04/04/2021 14:07:34
3526,129.0,1617559655,04/04/2021 14:07:35
3527,129.0,1617559657,04/04/2021 14:07:37
3528,121.0,1617559677,04/04/2021 14:07:57
3529,119.0,1617559677,04/04/2021 14:07:57
3530,118.0,1617559678,04/04/2021 14:07:58
3531,117.0,1617559679,04/04/2021 14:07:59
3532,112.0,1617559703,04/04/2021 14:08:23
3533,112.0,1617559708,04/04/2021 14:08:28
3534,112.0,1617559709,04/04/2021 14:08:29
3535,109.0,1617559719,04/04/2021 14:08:39
3536,104.0,1617559728,04/04/2021 14:08:48
3537,103.0,1617559728,04/04/2021 14:08:48
3538,104.0,1617559737,04/04/2021 14:08:57
3539,105.0,1617559738,04/04/2021 14:08:58
3540,103.0,1617559747,04/04/2021 14:09:07
3541,101.0,1617559762,04/04/2021 14:09:22
3542,100.0,1617559782,04/04/2021 14:09:42
3543,101.0,1617559784,04/04/2021 14:09:44
3544,102.0,1617559787,04/04/2021 14:09:47
3545,101.0,1617559788,04/04/2021 14:09:48
3546,100.0,1617559789,04/04/2021 14:09:49
3547,98.0,1617559790,04/04/2021 14:09:50
3548,99.0,1617559792,04/04/2021 14:09:52
3549,97.0,1617559799,04/04/2021 14:09:59
3550,98.0,1617559807,04/04/2021 14:10:07
3551,99.0,1617559808,04/04/2021 14:10:08
3552,99.0,1617559812,04/04/2021 14:10:12
3553,101.0,1617559816,04/04/2021 14:10:16
3554,103.0,1617559823,04/04/2021 14:10:23
3555,100.0,1617559859,04/04/2021 14:10:59
3556,97.0,1617559919,04/04/2021 14:11:59
3557,95.0,1617559979,04/04/2021 14:12:59
3558,101.0,1617560021,04/04/2021 14:13:41
3559,102.0,1617560021,04/04/2021 14:13:41
3560,95.0,1617560039,04/04/2021 14:13:59
3561,98.0,1617560130,04/04/2021 14:15:30
3562,96.0,1617560131,04/04/2021 14:15:31
3563,98.0,1617560159,04/04/2021 14:15:59
3564,92.0,1617560219,04/04/2021 14:16:59
3565,91.0,1617560221,04/04/2021 14:17:01
3566,94.0,1617560279,04/04/2021 14:17:59
3567,95.0,1617560339,04/04/2021 14:18:59
3568,93.0,1617560399,04/04/2021 14:19:59
3569,98.0,1617560416,04/04/2021 14:20:16
3570,94.0,1617560430,04/04/2021 14:20:30
3571,93.0,1617560430,04/04/2021 14:20:30
3572,90.0,1617560459,04/04/2021 14:20:59
3573,91.0,1617560519,04/04/2021 14:21:59
3574,92.0,1617560579,04/04/2021 14:22:59
3575,90.0,1617560639,04/04/2021 14:23:59
3576,91.0,1617560647,04/04/2021 14:24:07
3577,93.0,1617560699,04/04/2021 14:24:59
3578,92.0,1617560741,04/04/2021 14:25:41
3579,91.0,1617560765,04/04/2021 14:26:05
3580,90.0,1617560767,04/04/2021 14:26:07
3581,91.0,1617560789,04/04/2021 14:26:29
3582,89.0,1617560820,04/04/2021 14:27:00
3583,90.0,1617560832,04/04/2021 14:27:12
3584,92.0,1617560875,04/04/2021 14:27:55
3585,93.0,1617560876,04/04/2021 14:27:56
3586,89.0,1617560901,04/04/2021 14:28:21
3587,90.0,1617560920,04/04/2021 14:28:40
3588,92.0,1617560941,04/04/2021 14:29:01
3589,93.0,1617561058,04/04/2021 14:30:58
3590,92.0,1617561073,04/04/2021 14:31:13
3591,91.0,1617561073,04/04/2021 14:31:13
3592,88.0,1617561089,04/04/2021 14:31:29
3593,92.0,1617561127,04/04/2021 14:32:07
3594,92.0,1617561145,04/04/2021 14:32:25
3595,91.0,1617561146,04/04/2021 14:32:26
3596,94.0,1617561168,04/04/2021 14:32:48
3597,95.0,1617561209,04/04/2021 14:33:29
3598,92.0,1617561288,04/04/2021 14:34:48
3599,93.0,1617561371,04/04/2021 14:36:11
3600,102.0,1617561471,04/04/2021 14:37:51
3601,100.0,1617561473,04/04/2021 14:37:53
3602,99.0,1617561474,04/04/2021 14:37:54
3603,98.0,1617561474,04/04/2021 14:37:54
3604,97.0,1617561476,04/04/2021 14:37:56
3605,96.0,1617561477,04/04/2021 14:37:57
3606,93.0,1617561496,04/04/2021 14:38:16
3607,91.0,1617561497,04/04/2021 14:38:17
3608,89.0,1617561546,04/04/2021 14:39:06
3609,87.0,1617561561,04/04/2021 14:39:21
3610,86.0,1617561575,04/04/2021 14:39:35
3611,88.0,1617561643,04/04/2021 14:40:43
3612,90.0,1617561657,04/04/2021 14:40:57
3613,91.0,1617561658,04/04/2021 14:40:58
3614,88.0,1617561674,04/04/2021 14:41:14
3615,91.0,1617561697,04/04/2021 14:41:37
3616,90.0,1617561971,04/04/2021 14:46:11
3617,92.0,1617561972,04/04/2021 14:46:12
3618,93.0,1617561973,04/04/2021 14:46:13
3619,88.0,1617562019,04/04/2021 14:46:59
3620,87.0,1617562257,04/04/2021 14:50:57
3621,88.0,1617562274,04/04/2021 14:51:14
3622,87.0,1617562287,04/04/2021 14:51:27
3623,88.0,1617562305,04/04/2021 14:51:45
3624,87.0,1617562557,04/04/2021 14:55:57
3625,87.0,1617562558,04/04/2021 14:55:58
3626,87.0,1617562845,04/04/2021 15:00:45
3627,87.0,1617562848,04/04/2021 15:00:48
3628,87.0,1617562852,04/04/2021 15:00:52
3629,87.0,1617562852,04/04/2021 15:00:52
3630,86.0,1617562853,04/04/2021 15:00:53
3631,87.0,1617562856,04/04/2021 15:00:56
3632,86.0,1617562857,04/04/2021 15:00:57
3633,86.0,1617562861,04/04/2021 15:01:01
3634,89.0,1617562879,04/04/2021 15:01:19
3635,89.0,1617562879,04/04/2021 15:01:19
3636,90.0,1617562880,04/04/2021 15:01:20
3637,92.0,1617562881,04/04/2021 15:01:21
3638,93.0,1617562882,04/04/2021 15:01:22
3639,98.0,1617562893,04/04/2021 15:01:33
3640,99.0,1617562897,04/04/2021 15:01:37
3641,99.0,1617562898,04/04/2021 15:01:38
3642,104.0,1617562917,04/04/2021 15:01:57
3643,106.0,1617562917,04/04/2021 15:01:57
3644,108.0,1617562918,04/04/2021 15:01:58
3645,109.0,1617562920,04/04/2021 15:02:00
3646,106.0,1617562979,04/04/2021 15:02:59
3647,102.0,1617563037,04/04/2021 15:03:57
3648,103.0,1617563038,04/04/2021 15:03:58
3649,121.0,1617563097,04/04/2021 15:04:57
3650,121.0,1617563105,04/04/2021 15:05:05
3651,122.0,1617563106,04/04/2021 15:05:06
3652,123.0,1617563109,04/04/2021 15:05:09
3653,123.0,1617563110,04/04/2021 15:05:10
3654,125.0,1617563122,04/04/2021 15:05:22
3655,125.0,1617563122,04/04/2021 15:05:22
3656,124.0,1617563123,04/04/2021 15:05:23
3657,124.0,1617563126,04/04/2021 15:05:26
3658,115.0,1617563157,04/04/2021 15:05:57
3659,112.0,1617563171,04/04/2021 15:06:11
3660,112.0,1617563171,04/04/2021 15:06:11
3661,134.0,1617563219,04/04/2021 15:06:59
3662,134.0,1617563221,04/04/2021 15:07:01
3663,135.0,1617563225,04/04/2021 15:07:05
3664,137.0,1617563235,04/04/2021 15:07:15
3665,140.0,1617563250,04/04/2021 15:07:30
3666,142.0,1617563266,04/04/2021 15:07:46
3667,142.0,1617563266,04/04/2021 15:07:46
3668,143.0,1617563268,04/04/2021 15:07:48
3669,144.0,1617563277,04/04/2021 15:07:57
3670,144.0,1617563277,04/04/2021 15:07:57
3671,143.0,1617563278,04/04/2021 15:07:58
3672,142.0,1617563282,04/04/2021 15:08:02
3673,141.0,1617563283,04/04/2021 15:08:03
3674,138.0,1617563284,04/04/2021 15:08:04
3675,127.0,1617563316,04/04/2021 15:08:36
3676,126.0,1617563319,04/04/2021 15:08:39
3677,124.0,1617563339,04/04/2021 15:08:59
3678,125.0,1617563346,04/04/2021 15:09:06
3679,126.0,1617563347,04/04/2021 15:09:07
3680,125.0,1617563348,04/04/2021 15:09:08
3681,125.0,1617563348,04/04/2021 15:09:08
3682,131.0,1617563386,04/04/2021 15:09:46
3683,131.0,1617563387,04/04/2021 15:09:47
3684,131.0,1617563388,04/04/2021 15:09:48
3685,127.0,1617563399,04/04/2021 15:09:59
3686,103.0,1617563457,04/04/2021 15:10:57
3687,102.0,1617563458,04/04/2021 15:10:58
3688,102.0,1617563459,04/04/2021 15:10:59
3689,91.0,1617563474,04/04/2021 15:11:14
3690,89.0,1617563488,04/04/2021 15:11:28
3691,90.0,1617563517,04/04/2021 15:11:57
3692,93.0,1617563577,04/04/2021 15:12:57
3693,94.0,1617563578,04/04/2021 15:12:58
3694,93.0,1617563634,04/04/2021 15:13:54
3695,93.0,1617563634,04/04/2021 15:13:54
3696,93.0,1617563638,04/04/2021 15:13:58
3697,85.0,1617563697,04/04/2021 15:14:57
3698,90.0,1617563757,04/04/2021 15:15:57
3699,89.0,1617563759,04/04/2021 15:15:59
3700,85.0,1617563798,04/04/2021 15:16:38
3701,86.0,1617563817,04/04/2021 15:16:57
3702,87.0,1617563820,04/04/2021 15:17:00
3703,89.0,1617563877,04/04/2021 15:17:57
3704,88.0,1617563878,04/04/2021 15:17:58
3705,88.0,1617563937,04/04/2021 15:18:57
3706,88.0,1617563938,04/04/2021 15:18:58
3707,85.0,1617564019,04/04/2021 15:20:19
3708,85.0,1617564020,04/04/2021 15:20:20
3709,84.0,1617564023,04/04/2021 15:20:23
3710,86.0,1617564030,04/04/2021 15:20:30
3711,89.0,1617564031,04/04/2021 15:20:31
3712,90.0,1617564032,04/04/2021 15:20:32
3713,84.0,1617564057,04/04/2021 15:20:57
3714,86.0,1617564074,04/04/2021 15:21:14
3715,87.0,1617564090,04/04/2021 15:21:30
3716,88.0,1617564304,04/04/2021 15:25:04
3717,89.0,1617564362,04/04/2021 15:26:02
3718,88.0,1617564364,04/04/2021 15:26:04
3719,89.0,1617564375,04/04/2021 15:26:15
3720,89.0,1617564376,04/04/2021 15:26:16
3721,84.0,1617564552,04/04/2021 15:29:12
3722,85.0,1617564555,04/04/2021 15:29:15
3723,87.0,1617564657,04/04/2021 15:30:57
3724,85.0,1617564674,04/04/2021 15:31:14
3725,84.0,1617564688,04/04/2021 15:31:28
3726,89.0,1617564736,04/04/2021 15:32:16
3727,88.0,1617564738,04/04/2021 15:32:18
3728,83.0,1617564986,04/04/2021 15:36:26
3729,83.0,1617564986,04/04/2021 15:36:26
3730,83.0,1617564987,04/04/2021 15:36:27
3731,83.0,1617564988,04/04/2021 15:36:28
3732,83.0,1617564989,04/04/2021 15:36:29
3733,83.0,1617565080,04/04/2021 15:38:00
3734,82.0,1617565273,04/04/2021 15:41:13
3735,79.0,1617565290,04/04/2021 15:41:30
3736,83.0,1617565417,04/04/2021 15:43:37
3737,82.0,1617565417,04/04/2021 15:43:37
3738,78.0,1617565620,04/04/2021 15:47:00
3739,85.0,1617565873,04/04/2021 15:51:13
3740,83.0,1617565890,04/04/2021 15:51:30
3741,83.0,1617565891,04/04/2021 15:51:31
3742,86.0,1617565933,04/04/2021 15:52:13
3743,92.0,1617566000,04/04/2021 15:53:20
3744,93.0,1617566012,04/04/2021 15:53:32
3745,93.0,1617566012,04/04/2021 15:53:32
3746,74.0,1617566121,04/04/2021 15:55:21
3747,85.0,1617566220,04/04/2021 15:57:00
3748,77.0,1617566307,04/04/2021 15:58:27
3749,77.0,1617566309,04/04/2021 15:58:29
3750,78.0,1617566310,04/04/2021 15:58:30
3751,80.0,1617566339,04/04/2021 15:58:59
3752,81.0,1617566342,04/04/2021 15:59:02
3753,82.0,1617566350,04/04/2021 15:59:10
3754,81.0,1617566353,04/04/2021 15:59:13
3755,81.0,1617566354,04/04/2021 15:59:14
3756,84.0,1617566375,04/04/2021 15:59:35
3757,83.0,1617566376,04/04/2021 15:59:36
3758,78.0,1617566392,04/04/2021 15:59:52
3759,86.0,1617566475,04/04/2021 16:01:15
3760,85.0,1617566475,04/04/2021 16:01:15
3761,91.0,1617566490,04/04/2021 16:01:30
3762,92.0,1617566491,04/04/2021 16:01:31
3763,92.0,1617566492,04/04/2021 16:01:32
3764,92.0,1617566493,04/04/2021 16:01:33
3765,93.0,1617566494,04/04/2021 16:01:34
3766,94.0,1617566497,04/04/2021 16:01:37
3767,94.0,1617566498,04/04/2021 16:01:38
3768,94.0,1617566499,04/04/2021 16:01:39
3769,93.0,1617566501,04/04/2021 16:01:41
3770,95.0,1617566506,04/04/2021 16:01:46
3771,96.0,1617566506,04/04/2021 16:01:46
3772,98.0,1617566508,04/04/2021 16:01:48
3773,99.0,1617566509,04/04/2021 16:01:49
3774,101.0,1617566574,04/04/2021 16:02:54
3775,98.0,1617566595,04/04/2021 16:03:15
3776,88.0,1617566639,04/04/2021 16:03:59
3777,93.0,1617566680,04/04/2021 16:04:40
3778,93.0,1617566680,04/04/2021 16:04:40
3779,92.0,1617566699,04/04/2021 16:04:59
3780,81.0,1617566759,04/04/2021 16:05:59
3781,79.0,1617566819,04/04/2021 16:06:59
3782,80.0,1617566820,04/04/2021 16:07:00
3783,81.0,1617566821,04/04/2021 16:07:01
3784,82.0,1617566880,04/04/2021 16:08:00
3785,86.0,1617566999,04/04/2021 16:09:59
3786,88.0,1617567013,04/04/2021 16:10:13
3787,89.0,1617567016,04/04/2021 16:10:16
3788,89.0,1617567016,04/04/2021 16:10:16
3789,88.0,1617567017,04/04/2021 16:10:17
3790,91.0,1617567059,04/04/2021 16:10:59
3791,87.0,1617567119,04/04/2021 16:11:59
3792,91.0,1617567135,04/04/2021 16:12:15
3793,91.0,1617567135,04/04/2021 16:12:15
3794,87.0,1617567150,04/04/2021 16:12:30
3795,88.0,1617567151,04/04/2021 16:12:31
3796,88.0,1617567170,04/04/2021 16:12:50
3797,88.0,1617567174,04/04/2021 16:12:54
3798,87.0,1617567180,04/04/2021 16:13:00
3799,82.0,1617567239,04/04/2021 16:13:59
3800,81.0,1617567243,04/04/2021 16:14:03
3801,81.0,1617567243,04/04/2021 16:14:03
3802,82.0,1617567247,04/04/2021 16:14:07
3803,83.0,1617567256,04/04/2021 16:14:16
3804,85.0,1617567257,04/04/2021 16:14:17
3805,86.0,1617567258,04/04/2021 16:14:18
3806,87.0,1617567259,04/04/2021 16:14:19
3807,88.0,1617567260,04/04/2021 16:14:20
3808,89.0,1617567276,04/04/2021 16:14:36
3809,90.0,1617567276,04/04/2021 16:14:36
3810,91.0,1617567277,04/04/2021 16:14:37
3811,91.0,1617567280,04/04/2021 16:14:40
3812,97.0,1617567299,04/04/2021 16:14:59
3813,77.0,1617567359,04/04/2021 16:15:59
3814,72.0,1617567405,04/04/2021 16:16:45
3815,72.0,1617567405,04/04/2021 16:16:45
3816,74.0,1617567419,04/04/2021 16:16:59
3817,81.0,1617567452,04/04/2021 16:17:32
3818,82.0,1617567452,04/04/2021 16:17:32
3819,83.0,1617567454,04/04/2021 16:17:34
3820,83.0,1617567457,04/04/2021 16:17:37
3821,87.0,1617567479,04/04/2021 16:17:59
3822,96.0,1617567499,04/04/2021 16:18:19
3823,98.0,1617567499,04/04/2021 16:18:19
3824,99.0,1617567501,04/04/2021 16:18:21
3825,101.0,1617567502,04/04/2021 16:18:22
3826,102.0,1617567503,04/04/2021 16:18:23
3827,90.0,1617567539,04/04/2021 16:18:59
3828,77.0,1617567599,04/04/2021 16:19:59
3829,77.0,1617567599,04/04/2021 16:19:59
3830,88.0,1617567649,04/04/2021 16:20:49
3831,88.0,1617567649,04/04/2021 16:20:49
3832,89.0,1617567650,04/04/2021 16:20:50
3833,91.0,1617567658,04/04/2021 16:20:58
3834,93.0,1617567658,04/04/2021 16:20:58
3835,94.0,1617567659,04/04/2021 16:20:59
3836,94.0,1617567661,04/04/2021 16:21:01
3837,94.0,1617567661,04/04/2021 16:21:01
3838,96.0,1617567665,04/04/2021 16:21:05
3839,97.0,1617567667,04/04/2021 16:21:07
3840,97.0,1617567668,04/04/2021 16:21:08
3841,112.0,1617567707,04/04/2021 16:21:47
3842,111.0,1617567708,04/04/2021 16:21:48
3843,111.0,1617567712,04/04/2021 16:21:52
3844,111.0,1617567734,04/04/2021 16:22:14
3845,112.0,1617567736,04/04/2021 16:22:16
3846,108.0,1617567751,04/04/2021 16:22:31
3847,86.0,1617567779,04/04/2021 16:22:59
3848,98.0,1617567837,04/04/2021 16:23:57
3849,100.0,1617567838,04/04/2021 16:23:58
3850,94.0,1617567899,04/04/2021 16:24:59
3851,106.0,1617567941,04/04/2021 16:25:41
3852,107.0,1617567944,04/04/2021 16:25:44
3853,107.0,1617567946,04/04/2021 16:25:46
3854,107.0,1617567947,04/04/2021 16:25:47
3855,109.0,1617567951,04/04/2021 16:25:51
3856,110.0,1617567959,04/04/2021 16:25:59
3857,97.0,1617567975,04/04/2021 16:26:15
3858,96.0,1617567975,04/04/2021 16:26:15
3859,95.0,1617567976,04/04/2021 16:26:16
3860,94.0,1617567978,04/04/2021 16:26:18
3861,94.0,1617567979,04/04/2021 16:26:19
3862,94.0,1617567981,04/04/2021 16:26:21
3863,94.0,1617567986,04/04/2021 16:26:26
3864,95.0,1617567998,04/04/2021 16:26:38
3865,95.0,1617567999,04/04/2021 16:26:39
3866,96.0,1617568002,04/04/2021 16:26:42
3867,96.0,1617568003,04/04/2021 16:26:43
3868,92.0,1617568015,04/04/2021 16:26:55
3869,87.0,1617568045,04/04/2021 16:27:25
3870,86.0,1617568046,04/04/2021 16:27:26
3871,77.0,1617568065,04/04/2021 16:27:45
3872,76.0,1617568079,04/04/2021 16:27:59
3873,89.0,1617568139,04/04/2021 16:28:59
3874,90.0,1617568139,04/04/2021 16:28:59
3875,93.0,1617568200,04/04/2021 16:30:00
3876,95.0,1617568204,04/04/2021 16:30:04
3877,96.0,1617568208,04/04/2021 16:30:08
3878,97.0,1617568209,04/04/2021 16:30:09
3879,97.0,1617568211,04/04/2021 16:30:11
3880,98.0,1617568212,04/04/2021 16:30:12
3881,99.0,1617568214,04/04/2021 16:30:14
3882,97.0,1617568217,04/04/2021 16:30:17
3883,103.0,1617568259,04/04/2021 16:30:59
3884,102.0,1617568259,04/04/2021 16:30:59
3885,106.0,1617568304,04/04/2021 16:31:44
3886,105.0,1617568304,04/04/2021 16:31:44
3887,104.0,1617568305,04/04/2021 16:31:45
3888,103.0,1617568306,04/04/2021 16:31:46
3889,102.0,1617568311,04/04/2021 16:31:51
3890,101.0,1617568311,04/04/2021 16:31:51
3891,100.0,1617568317,04/04/2021 16:31:57
3892,101.0,1617568377,04/04/2021 16:32:57
3893,99.0,1617568438,04/04/2021 16:33:58
3894,100.0,1617568439,04/04/2021 16:33:59
3895,102.0,1617568446,04/04/2021 16:34:06
3896,101.0,1617568446,04/04/2021 16:34:06
3897,100.0,1617568450,04/04/2021 16:34:10
3898,101.0,1617568457,04/04/2021 16:34:17
3899,102.0,1617568457,04/04/2021 16:34:17
3900,102.0,1617568458,04/04/2021 16:34:18
3901,103.0,1617568459,04/04/2021 16:34:19
3902,104.0,1617568461,04/04/2021 16:34:21
3903,104.0,1617568473,04/04/2021 16:34:33
3904,104.0,1617568474,04/04/2021 16:34:34
3905,110.0,1617568497,04/04/2021 16:34:57
3906,110.0,1617568497,04/04/2021 16:34:57
3907,77.0,1617568557,04/04/2021 16:35:57
3908,77.0,1617568557,04/04/2021 16:35:57
3909,85.0,1617568617,04/04/2021 16:36:57
3910,85.0,1617568618,04/04/2021 16:36:58
3911,85.0,1617568622,04/04/2021 16:37:02
3912,85.0,1617568623,04/04/2021 16:37:03
3913,90.0,1617568636,04/04/2021 16:37:16
3914,91.0,1617568640,04/04/2021 16:37:20
3915,92.0,1617568641,04/04/2021 16:37:21
3916,93.0,1617568641,04/04/2021 16:37:21
3917,95.0,1617568643,04/04/2021 16:37:23
3918,96.0,1617568644,04/04/2021 16:37:24
3919,99.0,1617568677,04/04/2021 16:37:57
3920,99.0,1617568679,04/04/2021 16:37:59
3921,98.0,1617568737,04/04/2021 16:38:57
3922,97.0,1617568737,04/04/2021 16:38:57
3923,105.0,1617568799,04/04/2021 16:39:59
3924,105.0,1617568800,04/04/2021 16:40:00
3925,106.0,1617568814,04/04/2021 16:40:14
3926,105.0,1617568829,04/04/2021 16:40:29
3927,105.0,1617568829,04/04/2021 16:40:29
3928,102.0,1617568843,04/04/2021 16:40:43
3929,102.0,1617568843,04/04/2021 16:40:43
3930,102.0,1617568849,04/04/2021 16:40:49
3931,99.0,1617568857,04/04/2021 16:40:57
3932,98.0,1617568858,04/04/2021 16:40:58
3933,98.0,1617568858,04/04/2021 16:40:58
3934,96.0,1617568917,04/04/2021 16:41:57
3935,99.0,1617568977,04/04/2021 16:42:57
3936,103.0,1617569037,04/04/2021 16:43:57
3937,101.0,1617569097,04/04/2021 16:44:57
3938,101.0,1617569098,04/04/2021 16:44:58
3939,92.0,1617569157,04/04/2021 16:45:57
3940,100.0,1617569217,04/04/2021 16:46:57
3941,101.0,1617569217,04/04/2021 16:46:57
3942,102.0,1617569219,04/04/2021 16:46:59
3943,103.0,1617569220,04/04/2021 16:47:00
3944,81.0,1617569278,04/04/2021 16:47:58
3945,81.0,1617569279,04/04/2021 16:47:59
3946,87.0,1617569337,04/04/2021 16:48:57
3947,86.0,1617569337,04/04/2021 16:48:57
3948,85.0,1617569338,04/04/2021 16:48:58
3949,86.0,1617569369,04/04/2021 16:49:29
3950,85.0,1617569370,04/04/2021 16:49:30
3951,85.0,1617569374,04/04/2021 16:49:34
3952,84.0,1617569399,04/04/2021 16:49:59
3953,84.0,1617569400,04/04/2021 16:50:00
3954,86.0,1617569410,04/04/2021 16:50:10
3955,86.0,1617569412,04/04/2021 16:50:12
3956,89.0,1617569415,04/04/2021 16:50:15
3957,90.0,1617569429,04/04/2021 16:50:29
3958,91.0,1617569457,04/04/2021 16:50:57
3959,98.0,1617569484,04/04/2021 16:51:24
3960,95.0,1617569484,04/04/2021 16:51:24
3961,90.0,1617569517,04/04/2021 16:51:57
3962,87.0,1617569577,04/04/2021 16:52:57
3963,86.0,1617569579,04/04/2021 16:52:59
3964,85.0,1617569638,04/04/2021 16:53:58
3965,90.0,1617569690,04/04/2021 16:54:50
3966,89.0,1617569698,04/04/2021 16:54:58
3967,91.0,1617569710,04/04/2021 16:55:10
3968,93.0,1617569711,04/04/2021 16:55:11
3969,94.0,1617569714,04/04/2021 16:55:14
3970,95.0,1617569715,04/04/2021 16:55:15
3971,98.0,1617569757,04/04/2021 16:55:57
3972,98.0,1617569757,04/04/2021 16:55:57
3973,99.0,1617569758,04/04/2021 16:55:58
3974,92.0,1617569817,04/04/2021 16:56:57
3975,110.0,1617569873,04/04/2021 16:57:53
3976,109.0,1617569875,04/04/2021 16:57:55
3977,110.0,1617569880,04/04/2021 16:58:00
3978,118.0,1617569916,04/04/2021 16:58:36
3979,118.0,1617569917,04/04/2021 16:58:37
3980,118.0,1617569918,04/04/2021 16:58:38
3981,117.0,1617569919,04/04/2021 16:58:39
3982,120.0,1617569937,04/04/2021 16:58:57
3983,115.0,1617569999,04/04/2021 16:59:59
3984,110.0,1617570000,04/04/2021 17:00:00
3985,108.0,1617570000,04/04/2021 17:00:00
3986,102.0,1617570014,04/04/2021 17:00:14
3987,103.0,1617570016,04/04/2021 17:00:16
3988,100.0,1617570026,04/04/2021 17:00:26
3989,98.0,1617570057,04/04/2021 17:00:57
3990,100.0,1617570057,04/04/2021 17:00:57
3991,99.0,1617570058,04/04/2021 17:00:58
3992,99.0,1617570060,04/04/2021 17:01:00
3993,100.0,1617570064,04/04/2021 17:01:04
3994,100.0,1617570065,04/04/2021 17:01:05
3995,99.0,1617570069,04/04/2021 17:01:09
3996,93.0,1617570117,04/04/2021 17:01:57
3997,89.0,1617570177,04/04/2021 17:02:57
3998,97.0,1617570237,04/04/2021 17:03:57
3999,119.0,1617570268,04/04/2021 17:04:28
4000,119.0,1617570268,04/04/2021 17:04:28
4001,126.0,1617570297,04/04/2021 17:04:57
4002,127.0,1617570298,04/04/2021 17:04:58
4003,124.0,1617570328,04/04/2021 17:05:28
4004,121.0,1617570335,04/04/2021 17:05:35
4005,121.0,1617570337,04/04/2021 17:05:37
4006,121.0,1617570339,04/04/2021 17:05:39
4007,114.0,1617570353,04/04/2021 17:05:53
4008,114.0,1617570354,04/04/2021 17:05:54
4009,113.0,1617570355,04/04/2021 17:05:55
4010,114.0,1617570357,04/04/2021 17:05:57
4011,96.0,1617570417,04/04/2021 17:06:57
4012,97.0,1617570420,04/04/2021 17:07:00
4013,101.0,1617570479,04/04/2021 17:07:59
4014,102.0,1617570482,04/04/2021 17:08:02
4015,101.0,1617570493,04/04/2021 17:08:13
4016,102.0,1617570496,04/04/2021 17:08:16
4017,107.0,1617570521,04/04/2021 17:08:41
4018,91.0,1617570539,04/04/2021 17:08:59
4019,87.0,1617570601,04/04/2021 17:10:01
4020,88.0,1617570616,04/04/2021 17:10:16
4021,87.0,1617570616,04/04/2021 17:10:16
4022,85.0,1617570622,04/04/2021 17:10:22
4023,86.0,1617570631,04/04/2021 17:10:31
4024,88.0,1617570631,04/04/2021 17:10:31
4025,89.0,1617570635,04/04/2021 17:10:35
4026,90.0,1617570635,04/04/2021 17:10:35
4027,91.0,1617570637,04/04/2021 17:10:37
4028,93.0,1617570637,04/04/2021 17:10:37
4029,93.0,1617570638,04/04/2021 17:10:38
4030,97.0,1617570643,04/04/2021 17:10:43
